#code, name, serviceImplClassName, multiParcelSupported, fakeSenderAddressSupported, manifestNeeded, serviceBaseUrl, officialTrackingUrl, addressValidationSupported, signatureSupported, homeDeliverySupported, virtualCorp, corpConfigClassName, wsdlLocation, 
UPS, 美国UPS, com.ecomerp.express.api.ups.UPSAPI,true,false,false,https://wwwcie.ups.com/webservices/,https://wwwapps.ups.com/WebTracking/track?loc=en_US&tbifl=true&track.x=Track&tracknum=,true,true,true,false, com.ecomerp.express.api.ups.UPSConfiguration, com.ecomerp.express.api.ups.UPSAccountConfiguration, classpath:../wsdl/ups/, false
USPS, 美国邮政, com.ecomerp.express.api.usps.StampAPI,false,false,true,https://swsim.stamps.com/swsim/swsimv57.asmx,https://tools.usps.com/go/TrackConfirmAction?tLabels=,true,true,true,false, com.ecomerp.express.api.usps.USPSConfiguration, com.ecomerp.express.api.usps.USPSAccountConfiguration, classpath:../wsdl/usps/, 
FedEx, 美国FedEx, com.ecomerp.express.api.fedex.FedexAPI,true,false,true,https://wsbeta.fedex.com:443/web-services/,,true,true,true,false, com.ecomerp.express.api.fedex.FedexConfiguration, com.ecomerp.express.api.fedex.FedexAccountConfiguration, classpath:../wsdl/fedex/,false
AWESUNG, 美国尾派代理, com.ecomerp.express.api.awesung.AwesungAPI, false, false, false, https://api.awesung.com/V1/get-label,,false,false,true,false,com.ecomerp.express.api.awesung.AwesungConfiguration, com.ecomerp.express.api.awesung.AwesungAccountConfiguration,x-api-key,axo8hSH8vL2awl6wjbH1VawF03u4PJW63qRMM5qK
SMSA, 沙特smsa, com.ecomerp.express.api.smsa.SmsaAPI,false,false,true,http://track.smsaexpress.com/SECOM/SMSAwebServiceIntl.asmx,,false,false,true,false, com.ecomerp.express.api.smsa.SmsaConfiguration, com.ecomerp.express.api.smsa.SmsaAccountConfiguration, classpath:../wsdl/smsa/,
